,Date Local,State,County,City,State Code,County Code,Site Num,Address,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI
0,2013-12-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",12.065634967741936,46.2,14.0,21.387096774193548,0.012098838709677418,0.032,10.0,18.903225806451612,0.7719129354838711,35.0,10.0,6.580645161290323,0.21187274193548386,0.8,10.0,4.129032258064516
1,2014-01-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",16.352840833333335,83.2,8.0,34.166666666666664,0.016563166666666667,0.031,9.0,23.666666666666668,0.8251514999999999,13.5,9.0,5.333333333333333,0.232553,0.9,12.0,4.333333333333333
2,2014-02-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",10.17975090909091,35.6,15.0,21.636363636363637,0.01837881818181818,0.039,10.0,27.90909090909091,1.4719204545454545,19.6,12.0,7.909090909090909,0.24580790909090908,0.6,9.0,4.909090909090909
3,2014-03-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",10.785009964285715,40.9,13.0,22.571428571428573,0.02101614285714286,0.044000000000000004,9.0,30.035714285714285,0.7819346785714286,30.3,9.0,6.928571428571429,0.23855235714285716,0.7,9.0,4.214285714285714
4,2014-04-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",7.961484099999999,42.2,13.0,21.2,0.02713706666666667,0.061,8.0,35.86666666666667,0.9388679333333333,14.6,9.0,5.533333333333333,0.19875133333333334,0.7,5.0,3.1333333333333333
5,2014-05-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",9.13632706451613,37.3,13.0,22.129032258064516,0.031749967741935475,0.065,9.0,49.516129032258064,0.9529031935483872,12.9,10.0,5.451612903225806,0.19794158064516126,0.7,6.0,3.4516129032258065
6,2014-06-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",8.139697033333336,32.9,9.0,18.266666666666666,0.025169533333333334,0.067,9.0,39.03333333333333,1.280909166666667,46.0,11.0,8.866666666666667,0.17284063333333333,0.6,5.0,3.066666666666667
7,2014-07-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",7.92169168,30.3,9.0,18.92,0.027816920000000002,0.055,9.0,39.92,0.92900692,21.2,8.0,6.6,0.17386112,0.8,4.0,2.84
8,2014-08-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",9.694611451612904,42.6,13.0,22.580645161290324,0.02716348387096775,0.066,9.0,45.45161290322581,2.2711408709677423,73.4,12.0,15.709677419354838,0.2107078387096774,0.6,5.0,3.6451612903225805
9,2014-09-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",8.535685433333335,36.5,14.0,19.733333333333334,0.023856933333333333,0.055,10.0,36.96666666666667,1.5381409000000006,45.4,11.0,11.233333333333333,0.17187033333333337,0.5,6.0,2.8333333333333335
10,2014-10-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",10.15900716129032,37.0,14.0,23.419354838709676,0.023271483870967745,0.057,9.0,36.41935483870968,0.9333910967741936,17.8,9.0,5.709677419354839,0.22737458064516128,0.9,7.0,4.419354838709677
11,2014-11-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",9.890896566666669,44.9,12.0,21.466666666666665,0.02365966666666667,0.045,10.0,31.566666666666666,1.2509971999999998,25.0,9.0,7.766666666666667,0.20364056666666663,1.0,8.0,3.9
12,2014-12-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",10.414097842105265,33.4,14.0,21.526315789473685,0.01637926315789474,0.039,10.0,26.0,0.8563798947368422,22.1,9.0,4.7368421052631575,0.26317984210526324,0.8,13.0,5.684210526315789
13,2015-01-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",13.916667000000002,22.9,21.0,21.0,0.014166999999999999,0.023,9.0,21.0,1.483333,2.7,9.0,3.0,0.22941199999999998,0.3,7.0,3.0
14,2015-02-01,Alabama,Jefferson,Birmingham,,,,,,,,,,,,,,,,,,,,
15,2015-03-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",8.370381499999999,39.2,13.0,17.678571428571427,0.025824928571428568,0.05,11.0,33.92857142857143,1.2362051071428568,45.8,10.0,8.964285714285714,0.20390725,0.8,5.0,3.357142857142857
16,2015-04-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",8.0891378,42.5,13.0,20.266666666666666,0.026995766666666664,0.057,10.0,36.3,0.5568536333333335,17.3,9.0,4.033333333333333,0.20065740000000007,0.5,7.0,3.2333333333333334
17,2015-05-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",10.540388428571422,48.5,14.0,24.678571428571427,0.02897475,0.077,9.0,53.035714285714285,2.1539870000000003,36.0,8.0,13.214285714285714,0.22207921428571423,0.6,4.0,3.857142857142857
18,2015-06-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",8.354786931034484,36.3,13.0,19.551724137931036,0.027572275862068965,0.066,9.0,44.827586206896555,1.0204702413793105,39.5,10.0,7.793103448275862,0.20046789655172412,0.7,6.0,3.3793103448275863
19,2015-07-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",8.945275129032256,35.2,14.0,19.870967741935484,0.025368193548387093,0.057,9.0,38.774193548387096,0.9629618387096774,45.0,9.0,7.870967741935484,0.250439064516129,0.8,5.0,4.516129032258065
20,2015-08-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",8.007253838709678,36.3,13.0,18.387096774193548,0.0269561935483871,0.084,9.0,44.483870967741936,1.1627936129032261,50.2,8.0,9.483870967741936,0.19791658064516132,0.6,3.0,2.967741935483871
21,2015-09-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",9.543601366666666,34.2,13.0,19.8,0.022860933333333333,0.061,9.0,39.46666666666667,1.1788477999999998,14.7,11.0,6.9,0.23101849999999996,0.6,5.0,3.966666666666667
22,2015-10-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",9.981417677419355,43.2,15.0,21.93548387096774,0.01989916129032258,0.059000000000000004,9.0,31.70967741935484,0.763049870967742,35.6,10.0,4.612903225806452,0.25085125806451614,0.8,5.0,4.806451612903226
23,2015-11-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",9.080018666666666,35.8,15.0,18.966666666666665,0.01921113333333334,0.039,9.0,27.2,0.7161867999999999,26.9,10.0,4.6,0.23138066666666662,0.7,7.0,5.033333333333333
24,2015-12-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",9.726836612903227,37.0,15.0,19.258064516129032,0.017447451612903234,0.037000000000000005,9.0,25.612903225806452,0.622864129032258,13.8,10.0,2.838709677419355,0.2219086451612903,0.7,6.0,4.161290322580645
25,2016-01-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",10.361527193548389,39.6,15.0,21.258064516129032,0.02038038709677419,0.046,9.0,28.129032258064516,0.9923314193548388,30.5,8.0,4.935483870967742,0.2392025161290323,1.8,8.0,4.967741935483871
26,2016-02-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",9.568943344827586,39.1,14.0,22.24137931034483,0.026796517241379318,0.049,11.0,34.58620689655172,0.8482064827586207,16.8,12.0,3.689655172413793,0.20675286206896545,0.8,8.0,3.8620689655172415
27,2016-03-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",9.165883178571429,39.5,13.0,24.535714285714285,0.030576,0.052000000000000005,9.0,38.25,0.7997627142857142,25.5,11.0,5.035714285714286,0.18870503571428568,0.7,7.0,3.4642857142857144
28,2016-04-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",9.549277400000003,51.7,10.0,25.066666666666666,0.03203059999999999,0.07200000000000001,9.0,45.53333333333333,0.7983635666666669,16.6,12.0,5.066666666666666,0.19557873333333334,0.6,7.0,3.466666666666667
29,2016-05-01,Alabama,Jefferson,Birmingham,1.0,73.0,23.0,"NO. B'HAM,SOU R.R., 3009 28TH ST. NO.",8.94762435483871,39.2,13.0,22.516129032258064,0.03218958064516129,0.07400000000000001,9.0,49.774193548387096,0.8485337741935483,47.6,10.0,7.516129032258065,0.2174910322580645,0.7,5.0,3.7096774193548385
30,2014-07-01,Alaska,Fairbanks North Star ,Fairbanks,2.0,90.0,34.0,809 Pioneer Road,2.63715264516129,14.0,11.0,5.774193548387097,0.012592322580645163,0.035,11.0,17.225806451612904,2.9409784838709685,9.7,12.0,6.290322580645161,0.21209677419354842,0.3,1.0,2.3225806451612905
31,2014-08-01,Alaska,Fairbanks North Star ,Fairbanks,2.0,90.0,34.0,809 Pioneer Road,3.30074206451613,14.8,13.0,7.870967741935484,0.012367387096774195,0.026000000000000002,11.0,18.967741935483872,2.4875817741935484,19.0,10.0,5.67741935483871,0.21973887096774197,0.4,5.0,2.774193548387097
32,2014-09-01,Alaska,Fairbanks North Star ,Fairbanks,2.0,90.0,34.0,809 Pioneer Road,11.631718892857142,95.1,11.0,39.07142857142857,0.01100142857142857,0.025,11.0,17.964285714285715,3.2255741071428576,13.2,9.0,8.785714285714286,0.34598214285714274,0.8,4.0,5.0
33,2014-10-01,Alaska,Fairbanks North Star ,Fairbanks,2.0,90.0,34.0,809 Pioneer Road,10.705534178571428,32.7,13.0,18.035714285714285,0.010913785714285714,0.023,10.0,14.428571428571429,4.026287571428571,20.2,10.0,12.178571428571429,0.42047846428571417,1.1,12.0,6.392857142857143
34,2014-11-01,Alaska,Fairbanks North Star ,Fairbanks,2.0,90.0,34.0,809 Pioneer Road,20.889223899999998,54.4,13.0,29.0,0.0075021,0.032,10.0,11.7,12.716354199999996,34.5,10.0,27.833333333333332,0.8732352666666664,1.9,14.0,14.366666666666667
35,2014-12-01,Alaska,Fairbanks North Star ,Fairbanks,2.0,90.0,34.0,809 Pioneer Road,20.989634870967745,45.0,12.0,28.93548387096774,0.007497967741935482,0.03,10.0,11.03225806451613,10.105136774193547,29.3,8.0,23.0,0.6594085483870967,1.7,11.0,11.03225806451613
36,2015-01-01,Alaska,Fairbanks North Star ,Fairbanks,2.0,90.0,34.0,809 Pioneer Road,30.442687250000006,84.9,13.0,42.833333333333336,0.004221416666666667,0.022000000000000002,12.0,9.0,14.145041416666666,53.5,13.0,29.333333333333332,0.8554564166666667,2.1,13.0,14.333333333333334
37,2015-02-01,Alaska,Fairbanks North Star ,Fairbanks,2.0,90.0,34.0,809 Pioneer Road,27.346648000000002,68.5,15.0,39.833333333333336,0.006508541666666667,0.033,9.0,10.125,13.975844749999998,36.5,8.0,31.375,0.8396288749999998,2.0,12.0,13.958333333333334
38,2015-03-01,Alaska,Fairbanks North Star ,Fairbanks,2.0,90.0,34.0,809 Pioneer Road,18.228650444444447,51.0,13.0,30.333333333333332,0.013039444444444446,0.03,10.0,20.555555555555557,6.646146611111111,25.0,9.0,15.666666666666666,0.44768522222222223,0.9,5.0,6.611111111111111
39,2015-04-01,Alaska,Fairbanks North Star ,Fairbanks,2.0,90.0,34.0,809 Pioneer Road,5.46404857142857,28.6,10.0,14.321428571428571,0.026707642857142853,0.04,10.0,30.642857142857142,5.362273535714285,16.5,9.0,12.357142857142858,0.2541170714285715,0.4,6.0,3.2857142857142856
40,2015-05-01,Alaska,Fairbanks North Star ,Fairbanks,2.0,90.0,34.0,809 Pioneer Road,4.939623612903227,26.6,10.0,12.96774193548387,0.029602161290322577,0.051,11.0,37.0,6.563856258064514,20.9,9.0,12.35483870967742,0.24516129032258063,0.3,2.0,2.7419354838709675
41,2015-06-01,Alaska,Fairbanks North Star ,Fairbanks,2.0,90.0,34.0,809 Pioneer Road,3.768115034482758,15.3,9.0,8.448275862068966,0.024194827586206898,0.043,11.0,29.379310344827587,1.864766310344828,14.9,11.0,5.551724137931035,0.32169541379310346,1.7,3.0,4.310344827586207
42,2015-07-01,Alaska,Fairbanks North Star ,Fairbanks,2.0,90.0,34.0,809 Pioneer Road,3.6186970333333335,17.0,10.0,7.8,0.015829833333333335,0.045,11.0,20.766666666666666,3.4975182000000005,28.2,10.0,10.233333333333333,0.36791663333333335,3.8,5.0,5.8
43,2015-08-01,Alaska,Fairbanks North Star ,Fairbanks,2.0,90.0,34.0,809 Pioneer Road,2.805620741935483,18.6,14.0,6.612903225806452,0.013607806451612903,0.031,12.0,18.741935483870968,2.9065230645161284,19.7,12.0,6.774193548387097,0.1685483225806451,0.5,5.0,2.2903225806451615
44,2015-09-01,Alaska,Fairbanks North Star ,Fairbanks,2.0,90.0,34.0,809 Pioneer Road,5.503192206896552,21.1,15.0,10.862068965517242,0.010076862068965518,0.025,11.0,15.0,2.4493236551724133,10.7,10.0,6.620689655172414,0.24137934482758625,0.4,4.0,2.9655172413793105
45,2015-10-01,Alaska,Fairbanks North Star ,Fairbanks,2.0,90.0,34.0,809 Pioneer Road,10.586518193548384,26.7,12.0,18.06451612903226,0.006714580645161288,0.025,11.0,11.0,4.075789903225807,17.7,10.0,12.516129032258064,0.37446241935483876,0.8,9.0,6.129032258064516
46,2015-11-01,Alaska,Fairbanks North Star ,Fairbanks,2.0,90.0,34.0,809 Pioneer Road,16.319010809523807,46.9,14.0,25.476190476190474,0.007252857142857144,0.027000000000000003,7.0,11.19047619047619,8.325829142857142,26.4,11.0,19.80952380952381,0.5103815714285714,1.5,11.0,9.0
47,2015-12-01,Alaska,Fairbanks North Star ,Fairbanks,2.0,90.0,34.0,809 Pioneer Road,23.239079903225807,51.7,13.0,31.322580645161292,0.0037130967741935495,0.033,8.0,7.580645161290323,11.23743993548387,32.5,8.0,28.06451612903226,0.6468459032258065,1.7,9.0,10.870967741935484
48,2000-01-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,43.20352132258064,124.0,15.0,64.90322580645162,0.011237903225806454,0.04,10.0,19.193548387096776,7.386704322580645,29.0,16.0,23.096774193548388,1.9891059032258058,5.3,9.0,40.096774193548384
49,2000-02-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,36.49514437931035,92.0,16.0,57.827586206896555,0.01651586206896552,0.046,11.0,29.03448275862069,3.780456758620689,28.0,14.0,17.896551724137932,1.2709263448275863,5.0,10.0,27.620689655172413
50,2000-03-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,32.91619009677419,74.0,14.0,56.225806451612904,0.023027000000000002,0.065,10.0,39.903225806451616,0.5599517096774193,14.0,9.0,2.2903225806451615,0.9241935161290323,3.4,8.0,18.967741935483872
51,2000-04-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,28.736916240000006,78.0,15.0,57.16,0.02874516,0.073,11.0,49.84,1.44805048,11.0,12.0,8.76,0.92084532,2.8,10.0,18.8
52,2000-05-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,2.872158296296296,14.8,14.0,5.888888888888889,0.03154211111111111,0.076,10.0,56.7037037037037,1.5484422962962958,13.0,12.0,8.555555555555555,0.7751451851851852,2.9,6.0,15.592592592592593
53,2000-06-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,26.077221066666667,116.0,13.0,49.13333333333333,0.02800746666666667,0.069,11.0,43.53333333333333,0.9991476,11.0,9.0,5.9,0.4937230666666667,2.0,7.0,9.7
54,2000-07-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,23.23646603448276,73.0,11.0,43.06896551724138,0.03110296551724138,0.081,11.0,51.48275862068966,0.8776457931034483,10.0,8.0,5.379310344827586,0.5462896551724138,1.5,8.0,10.068965517241379
55,2000-08-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,21.991726645161286,64.0,12.0,43.70967741935484,0.03827287096774193,0.08800000000000001,11.0,66.0,1.0405936451612903,9.0,9.0,4.193548387096774,0.4189515806451613,1.2,9.0,7.225806451612903
56,2000-09-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,29.300799714285713,79.0,16.0,49.642857142857146,0.019866071428571424,0.076,10.0,40.82142857142857,1.822755892857143,10.0,8.0,7.821428571428571,0.7629683214285714,2.7,6.0,15.714285714285714
57,2000-10-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,29.69325312903226,74.0,14.0,48.935483870967744,0.016350225806451617,0.052000000000000005,10.0,28.483870967741936,1.6314203225806456,12.0,11.0,7.32258064516129,0.9263441290322578,4.1,11.0,20.161290322580644
58,2000-11-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,33.800720999999996,73.0,16.0,52.12,0.00869996,0.038,9.0,17.52,2.0396102,14.0,15.0,9.32,1.23755884,4.5,11.0,25.52
59,2000-12-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,38.46230567741935,86.0,16.0,59.193548387096776,0.007302193548387096,0.034,9.0,14.03225806451613,4.281483064516129,18.0,14.0,16.161290322580644,1.7819891612903223,5.0,11.0,38.12903225806452
60,2001-01-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,32.60034425806451,94.0,13.0,51.58064516129032,0.010744548387096774,0.034,11.0,19.419354838709676,2.2745797741935494,15.0,10.0,9.516129032258064,1.1576400645161289,4.3,9.0,24.387096774193548
61,2001-02-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,31.129358464285712,67.0,13.0,49.107142857142854,0.01197171428571429,0.042,10.0,22.357142857142858,2.032867428571429,11.0,11.0,7.928571428571429,1.0044643214285713,3.7,9.0,20.821428571428573
62,2001-03-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,31.334183387096775,75.0,15.0,52.38709677419355,0.018047870967741936,0.055999999999999994,10.0,34.25806451612903,2.0234801290322584,12.0,12.0,8.580645161290322,0.814892580645161,2.6,8.0,16.419354838709676
63,2001-04-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,26.92015903333333,76.0,15.0,52.8,0.026833299999999997,0.067,11.0,43.266666666666666,0.8944119666666667,14.0,10.0,5.433333333333334,0.7179629999999999,2.8,7.0,15.066666666666666
64,2001-05-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,26.907381709677427,79.0,11.0,50.32258064516129,0.027427967741935483,0.07,10.0,46.74193548387097,1.9798432903225802,12.0,10.0,9.161290322580646,0.7344085483870967,2.8,6.0,15.806451612903226
65,2001-06-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,22.977831799999997,72.0,12.0,43.9,0.0287004,0.075,10.0,48.666666666666664,1.417693333333333,11.0,8.0,6.9,0.5183610999999999,3.4,7.0,11.133333333333333
66,2001-07-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,18.74494661290323,56.0,9.0,36.12903225806452,0.030033419354838706,0.071,11.0,46.70967741935484,1.595325,6.0,6.0,4.354838709677419,0.39814532258064517,1.5,8.0,7.451612903225806
67,2001-08-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,24.62763848148148,78.0,12.0,43.7037037037037,0.03180618518518519,0.077,11.0,57.2962962962963,1.140668,11.0,10.0,5.2592592592592595,0.5823560370370372,3.2,7.0,10.851851851851851
68,2001-09-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,25.9321389,73.0,15.0,46.5,0.02089103333333333,0.069,10.0,39.233333333333334,4.075018533333333,13.0,12.0,11.133333333333333,0.7919073999999998,3.1,6.0,16.1
69,2001-10-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,32.74307451724138,80.0,12.0,51.41379310344828,0.015760103448275862,0.052000000000000005,10.0,30.620689655172413,4.932516689655173,15.0,11.0,13.172413793103448,1.0002874137931035,3.8,10.0,21.137931034482758
70,2001-11-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,33.71109303333334,77.0,17.0,50.63333333333333,0.0111653,0.04,9.0,21.9,2.4693011000000005,12.0,13.0,9.9,1.0995833666666668,3.4,9.0,23.4
71,2001-12-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,38.15293812903226,80.0,14.0,54.74193548387097,0.007273483870967744,0.039,10.0,15.03225806451613,4.844588419354838,18.0,13.0,14.67741935483871,1.4846774516129029,4.1,8.0,29.903225806451612
72,2002-01-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,38.90072164516128,85.0,15.0,58.83870967741935,0.00904025806451613,0.036000000000000004,10.0,18.0,4.6729557741935475,21.0,13.0,15.35483870967742,1.583135225806452,4.4,11.0,30.35483870967742
73,2002-02-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,38.07815985714286,87.0,15.0,62.535714285714285,0.015214392857142859,0.055999999999999994,10.0,28.964285714285715,3.874411857142857,16.0,11.0,14.964285714285714,1.4903274999999996,3.9,8.0,28.964285714285715
74,2002-03-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,29.13249232,72.0,13.0,51.8,0.023787120000000002,0.064,11.0,38.88,2.82927064,17.0,10.0,10.44,0.9476666800000001,2.5,10.0,17.04
75,2002-04-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,24.374343466666655,66.0,14.0,48.06666666666667,0.025055533333333335,0.065,11.0,40.96666666666667,2.384090866666667,13.0,8.0,8.066666666666666,0.7193055333333334,2.7,9.0,15.066666666666666
76,2002-05-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,26.640348566666667,79.0,13.0,53.6,0.030145900000000003,0.07200000000000001,11.0,54.53333333333333,3.720517266666666,16.0,11.0,11.3,0.8616666333333333,2.6,7.0,15.7
77,2002-06-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,26.489348200000006,76.0,11.0,51.63333333333333,0.029098600000000006,0.076,11.0,55.96666666666667,2.215251633333333,9.0,7.0,7.9,0.6776666666666666,2.0,7.0,13.0
78,2002-07-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,19.794229,56.0,11.0,36.470588235294116,0.029392470588235294,0.084,11.0,50.1764705882353,1.1910873529411763,7.0,7.0,5.470588235294118,0.506699294117647,1.4,7.0,8.764705882352942
79,2002-08-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,21.551593,65.0,11.0,41.225806451612904,0.027550612903225805,0.07,10.0,45.516129032258064,1.8924040645161289,16.0,10.0,7.290322580645161,0.5470430322580645,2.7,9.0,10.870967741935484
80,2002-09-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,25.76279013333334,72.0,14.0,47.3,0.022999400000000003,0.065,10.0,41.03333333333333,1.3843037,13.0,11.0,6.566666666666666,0.6973610666666665,2.6,8.0,13.633333333333333
81,2002-10-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,34.721873645161295,74.0,15.0,56.806451612903224,0.016592225806451612,0.057,10.0,32.903225806451616,2.150103516129033,13.0,12.0,9.67741935483871,1.2275537096774196,3.0,9.0,23.580645161290324
82,2002-11-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,36.1358345,81.0,16.0,55.8,0.013988266666666666,0.042,10.0,23.833333333333332,3.1872364666666675,18.0,12.0,11.6,1.3531944666666669,4.0,10.0,26.666666666666668
83,2002-12-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,34.01577399999999,85.0,14.0,47.78260869565217,0.007630043478260871,0.032,9.0,13.478260869565217,2.548741130434783,15.0,14.0,10.26086956521739,1.2978985652173916,3.7,9.0,25.304347826086957
84,2003-01-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,38.61432970967741,76.0,14.0,55.74193548387097,0.007161290322580645,0.034,10.0,15.64516129032258,4.505859774193548,15.0,12.0,13.96774193548387,1.593539,4.6,8.0,30.0
85,2003-02-01,Arizona,Maricopa,Phoenix,4.0,13.0,3002.0,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,32.32041949999999,64.0,14.0,50.11538461538461,0.012212269230769228,0.044000000000000004,10.0,23.03846153846154,2.896899115384614,13.0,12.0,8.923076923076923,0.8375622692307694,2.6,10.0,16.076923076923077
